,0,1,2,3,4
metric,avg_label_acc,avg_cot_acc,avg_cot_precision,avg_cot_recall,avg_cot_f1
double_backward_negation,0.7358490566037735,0.05660377358490566,0.6593095335647472,0.5008576329331046,0.5401917878059902
single_backward_neg,0.7358490566037735,0.05660377358490566,0.6593095335647472,0.5008576329331046,0.5401917878059902
single_backward,0.6037735849056604,0.0,0.6111076030887351,0.45969125214408235,0.49531443863177865
double_forward_negation,0.9622641509433962,0.2641509433962264,0.8339101935800048,0.8301886792452831,0.8254248537414615
single_forward_neg,0.9622641509433962,0.2641509433962264,0.8339101935800048,0.8301886792452831,0.8254248537414615
single_forward,0.8113207547169812,0.1509433962264151,0.8130482293634346,0.8010291595197255,0.7992160388290248
double_baseline_negation,0.9245283018867925,0.18867924528301888,0.8006236256652461,0.797598627787307,0.7911400191825346
single_baseline_neg,0.9245283018867925,0.18867924528301888,0.8048164977826466,0.8010291595197255,0.794913604088195
single_baseline,0.8490566037735849,0.09433962264150944,0.7934345097497152,0.7632933104631217,0.7708183019719426
