,0,1,2,3,4
metric,avg_label_acc,avg_cot_acc,avg_cot_precision,avg_cot_recall,avg_cot_f1
baseline,0.8490566037735849,0.05660377358490566,0.7378479744710249,0.7838765008576328,0.7526002944174012
baseline_neg,0.9245283018867925,0.09433962264150944,0.7399520186474741,0.816466552315609,0.7678940434841091
double_baseline_negation,0.9245283018867925,0.09433962264150944,0.7399520186474741,0.816466552315609,0.7678940434841091
forward_ltsbs,0.8113207547169812,0.11320754716981132,0.7499871190689872,0.8267581475128644,0.7798307469747927
forward_neg_ltsbs,0.9622641509433962,0.1509433962264151,0.7668341819891267,0.8439108061749573,0.7965368451292842
double_forward_negation,0.9622641509433962,0.1509433962264151,0.7668341819891267,0.8439108061749573,0.7965368451292842
backward_ltsbs,0.6037735849056604,0.0,0.5269791926372335,0.5934819897084048,0.5464644920604493
backward_neg_ltsbs,0.7358490566037735,0.018867924528301886,0.5926752075380792,0.6174957118353344,0.594104929827946
double_backward_negation,0.7358490566037735,0.018867924528301886,0.5926752075380792,0.6174957118353344,0.594104929827946
